datetime,open,high,low,close,volume
2025/05/07 04:00,20468,20497,20466,20478,5569
2025/05/07 05:00,20479,20500,20427,20433,8482
2025/05/07 06:00,20433,20438,20374,20431,17003
2025/05/07 07:00,20429,20464,20342,20352,13141
2025/05/07 08:00,20352,20393,20323,20382,11789
2025/05/07 09:00,20379,20401,20342,20395,4447
2025/05/07 10:00,20395,20405,20303,20330,4996
2025/05/07 11:00,20330,20398,20251,20382,12734
2025/05/07 12:00,20384,20609,20304,20494,17149
2025/05/07 13:00,20494,20529,20481,20520,2771
2025/05/07 17:45,20476,20650,20452,20579,32824
2025/05/07 18:45,20580,20602,20500,20588,14350
2025/05/07 19:45,20588,20694,20575,20645,15228
2025/05/07 20:45,20645,20670,20628,20658,6885
2025/05/07 21:45,20658,20678,20532,20574,12564
2025/05/08 00:00,20565,20586,20545,20557,5342
2025/05/08 01:00,20557,20633,20541,20626,5845
2025/05/08 02:00,20627,20633,20590,20622,4489
2025/05/08 03:00,20621,20648,20608,20635,3363
2025/05/08 04:00,20635,20638,20587,20605,4443
2025/05/08 05:00,20605,20630,20561,20595,7477
2025/05/08 06:00,20595,20612,20516,20573,14422
2025/05/08 07:00,20572,20587,20505,20518,12463
2025/05/08 08:00,20517,20794,20508,20762,29037
2025/05/08 09:00,20763,20822,20761,20813,9712
2025/05/08 10:00,20813,20819,20710,20719,7178
2025/05/08 11:00,20719,20778,20716,20749,2867
2025/05/08 12:00,20747,20784,20666,20678,4025
2025/05/08 13:00,20680,20693,20666,20682,2257
2025/05/08 17:45,20657,20719,20596,20645,26111
2025/05/08 18:45,20643,20741,20620,20740,15964
2025/05/08 19:45,20738,20781,20701,20762,12826
2025/05/08 20:45,20763,20844,20763,20831,11988
2025/05/08 21:45,20832,20869,20807,20848,10388
2025/05/09 00:00,20868,20884,20819,20829,6857
2025/05/09 01:00,20829,20845,20794,20799,5721
2025/05/09 02:00,20798,20831,20797,20827,3027
2025/05/09 03:00,20828,20868,20820,20865,3144
2025/05/09 04:00,20865,20875,20795,20817,7303
2025/05/09 05:00,20817,20860,20810,20844,3127
2025/05/09 06:00,20845,20872,20808,20835,7954
2025/05/09 07:00,20834,20840,20730,20791,17478
2025/05/09 08:00,20790,20815,20773,20806,7503
2025/05/09 09:00,20807,20808,20742,20759,5685
2025/05/09 10:00,20756,20813,20748,20808,3562
2025/05/09 11:00,20805,20808,20772,20785,1341
2025/05/09 12:00,20784,20805,20761,20788,1748
2025/05/09 13:00,20789,20796,20780,20789,1087
2025/05/11 17:45,21002,21129,20978,21058,32318
2025/05/11 18:45,21057,21133,21056,21104,11667
2025/05/11 19:45,21103,21117,21003,21021,11724
2025/05/11 20:45,21021,21070,21017,21047,6404
2025/05/11 21:45,21050,21078,21034,21066,4907
2025/05/12 00:00,21074,21448,21068,21370,30733
2025/05/12 01:00,21369,21418,21335,21381,8273
2025/05/12 02:00,21382,21420,21381,21407,3855
2025/05/12 03:00,21407,21435,21377,21399,4429
2025/05/12 04:00,21397,21407,21364,21374,3539
2025/05/12 05:00,21374,21417,21374,21388,3131
2025/05/12 06:00,21388,21432,21316,21330,15093
2025/05/12 07:00,21329,21391,21295,21356,15197
2025/05/12 08:00,21358,21407,21349,21385,6850
2025/05/12 09:00,21385,21480,21380,21476,6939
2025/05/12 10:00,21476,21502,21458,21464,4946
