datetime,open,high,low,close,volume
2025/05/20 04:00,21487,21500,21479,21483,281
2025/05/20 05:00,21483,21494,21460,21468,210
2025/05/20 06:00,21471,21490,21422,21458,734
2025/05/20 07:00,21461,21520,21448,21472,860
2025/05/20 08:00,21471,21502,21462,21498,506
2025/05/20 09:00,21499,21517,21473,21510,312
2025/05/20 10:00,21508,21520,21472,21493,183
2025/05/20 11:00,21491,21493,21423,21437,435
2025/05/20 12:00,21435,21510,21415,21510,346
2025/05/20 13:00,21507,21511,21481,21494,222
2025/05/20 17:45,21472,21614,21472,21561,9101
2025/05/20 18:45,21561,21629,21532,21624,5486
2025/05/20 19:45,21624,21687,21624,21663,6675
2025/05/20 20:45,21664,21688,21640,21678,4818
2025/05/20 21:45,21679,21747,21665,21672,14942
2025/05/21 00:00,21670,21698,21657,21683,3615
2025/05/21 01:00,21684,21690,21640,21655,1746
2025/05/21 02:00,21655,21658,21613,21623,2115
2025/05/21 03:00,21625,21635,21606,21632,1578
2025/05/21 04:00,21630,21645,21628,21637,1265
2025/05/21 05:00,21634,21635,21598,21617,1764
2025/05/21 06:00,21617,21639,21588,21623,3917
2025/05/21 07:00,21624,21660,21595,21659,5087
2025/05/21 08:00,21658,21719,21653,21700,5190
2025/05/21 09:00,21700,21725,21676,21676,1997
2025/05/21 10:00,21679,21684,21390,21502,12026
2025/05/21 11:00,21502,21523,21464,21473,3089
2025/05/21 12:00,21477,21501,21406,21459,3033
2025/05/21 13:00,21459,21478,21447,21478,775
2025/05/21 17:45,21465,21550,21457,21488,16630
2025/05/21 18:45,21489,21500,21396,21471,11787
2025/05/21 19:45,21469,21499,21412,21489,6221
2025/05/21 20:45,21490,21514,21448,21485,5379
2025/05/21 21:45,21485,21516,21463,21503,7989
2025/05/22 00:00,21508,21526,21451,21461,3325
2025/05/22 01:00,21459,21470,21431,21434,1932
2025/05/22 02:00,21433,21462,21425,21460,1429
2025/05/22 03:00,21460,21464,21429,21436,974
2025/05/22 04:00,21436,21458,21365,21365,2716
2025/05/22 05:00,21369,21415,21333,21414,4307
2025/05/22 06:00,21414,21498,21388,21487,7769
2025/05/22 07:00,21486,21508,21447,21485,6540
2025/05/22 08:00,21487,21519,21464,21519,4150
2025/05/22 09:00,21520,21567,21476,21477,4695
2025/05/22 10:00,21477,21560,21469,21549,2274
2025/05/22 11:00,21547,21564,21529,21560,1034
2025/05/22 12:00,21557,21588,21502,21524,2402
2025/05/22 13:00,21523,21531,21505,21531,748
2025/05/22 17:45,21558,21640,21484,21504,18729
2025/05/22 18:45,21504,21513,21434,21492,9733
2025/05/22 19:45,21493,21510,21460,21473,4472
2025/05/22 20:45,21472,21478,21383,21398,7008
2025/05/22 21:45,21400,21489,21372,21470,11707
2025/05/23 00:00,21449,21509,21445,21499,2736
2025/05/23 01:00,21499,21526,21490,21503,2112
2025/05/23 02:00,21502,21515,21455,21510,2368
2025/05/23 03:00,21510,21514,21477,21495,1164
2025/05/23 04:00,21494,21502,21139,21166,15168
2025/05/23 05:00,21168,21209,21082,21138,11266
2025/05/23 06:00,21137,21190,21072,21160,9753
2025/05/23 07:00,21162,21245,21157,21199,6515
2025/05/23 08:00,21200,21254,21172,21195,3860
2025/05/23 09:00,21196,21243,21178,21227,2688
2025/05/23 10:00,21227,21316,21217,21305,3290
2025/05/23 11:00,21303,21329,21272,21288,2034
2025/05/23 12:00,21283,21312,21244,21259,1546
2025/05/23 13:00,21262,21271,21245,21250,868
2025/05/25 17:45,21450,21569,21370,21398,25099
2025/05/25 18:45,21399,21485,21375,21433,10683
2025/05/25 19:45,21433,21456,21393,21410,5704
2025/05/25 20:45,21410,21444,21381,21436,5471
2025/05/25 21:45,21434,21436,21357,21385,9595
2025/05/26 00:00,21410,21410,21361,21400,1701
2025/05/26 01:00,21400,21421,21393,21403,1290
2025/05/26 02:00,21402,21427,21400,21415,853
2025/05/26 03:00,21416,21435,21409,21414,769
2025/05/26 04:00,21413,21432,21410,21412,441
2025/05/26 05:00,21415,21417,21383,21390,938
2025/05/26 06:00,21393,21405,21371,21377,1798
2025/05/26 07:00,21380,21386,21340,21349,2391
2025/05/26 08:00,21349,21391,21333,21384,1935
2025/05/26 09:00,21383,21394,21367,21376,663
2025/05/26 10:00,21372,21372,21358,21369,435
2025/05/26 11:00,21371,21385,21363,21385,357
2025/05/26 12:00,21382,21387,21369,21378,254
2025/05/26 13:00,21379,21400,21376,21399,328
2025/05/26 17:45,21403,21438,21272,21321,21937
2025/05/26 18:45,21320,21325,21176,21211,14460
