datetime,open,high,low,close,volume
2025/04/24 17:45,19980,20007,19850,19908,67606
2025/04/24 21:45,19907,19908,19855,19876,6822
2025/04/25 00:00,19892,19920,19752,19790,32688
2025/04/25 04:00,19791,19906,19785,19856,46291
2025/04/25 08:00,19857,20055,19840,19982,36826
2025/04/25 12:00,19980,20066,19942,20048,5771
2025/04/27 17:45,19971,20052,19933,20012,47908
2025/04/27 21:45,20011,20015,19960,19965,4449
2025/04/28 00:00,20001,20045,19960,20005,17317
2025/04/28 04:00,20006,20064,19940,19952,34202
2025/04/28 08:00,19952,19971,19826,19938,32268
2025/04/28 12:00,19940,20003,19936,19973,4485
2025/04/28 17:45,19978,20206,19962,20172,62374
2025/04/28 21:45,20173,20185,20152,20157,5388
2025/04/29 00:00,20166,20185,20091,20111,15810
2025/04/29 04:00,20111,20192,20062,20184,35858
2025/04/29 08:00,20182,20234,20094,20195,20068
2025/04/29 12:00,20193,20222,20134,20170,4132
2025/04/29 17:45,20092,20266,20067,20134,63108
2025/04/29 21:45,20135,20168,20111,20148,6928
2025/04/30 00:00,20180,20254,20173,20223,18586
2025/04/30 04:00,20225,20226,19925,20046,65257
2025/04/30 08:00,20045,20214,20017,20165,36293
2025/04/30 12:00,20164,20426,20143,20415,12400
2025/05/01 17:45,20472,20687,20466,20654,63912
2025/05/01 21:45,20652,20711,20651,20681,8361
2025/05/02 00:00,20655,20696,20626,20632,14961
2025/05/02 04:00,20630,20885,20626,20828,53119
2025/05/02 08:00,20826,20899,20773,20801,25498
2025/05/02 12:00,20800,20854,20791,20839,3700
2025/05/04 17:45,20766,20798,20209,20472,108771
2025/05/04 21:45,20474,20485,20396,20406,9552
2025/05/05 00:00,20415,20441,20263,20309,30332
2025/05/05 04:00,20310,20372,20224,20311,43618
2025/05/05 08:00,20310,20319,20247,20279,12061
2025/05/05 12:00,20277,20288,20138,20193,7412
2025/05/05 17:45,20144,20482,20144,20407,70388
2025/05/05 21:45,20409,20422,20325,20343,10675
2025/05/06 00:00,20325,20375,20206,20280,27029
2025/05/06 04:00,20280,20345,20160,20320,45724
2025/05/06 08:00,20320,20431,20278,20358,31353
2025/05/06 12:00,20355,20356,20230,20255,4216
2025/05/06 17:45,20431,20555,20268,20350,78851
2025/05/06 21:45,20352,20438,20340,20378,9470
2025/05/07 00:00,20382,20470,20352,20468,18907
2025/05/07 04:00,20468,20500,20342,20352,44195
2025/05/07 08:00,20352,20405,20251,20382,33966
2025/05/07 12:00,20384,20609,20304,20520,19920
2025/05/07 17:45,20476,20694,20452,20658,69287
2025/05/07 21:45,20658,20678,20532,20574,12564
2025/05/08 00:00,20565,20648,20541,20635,19039
2025/05/08 04:00,20635,20638,20505,20518,38805
2025/05/08 08:00,20517,20822,20508,20749,48794
2025/05/08 12:00,20747,20784,20666,20682,6282
2025/05/08 17:45,20657,20844,20596,20831,66889
2025/05/08 21:45,20832,20869,20807,20848,10388
2025/05/09 00:00,20868,20884,20794,20865,18749
2025/05/09 04:00,20865,20875,20730,20791,35862
2025/05/09 08:00,20790,20815,20742,20785,18091
