datetime,open,high,low,close,volume
2012/12/18 23:00,7631,7633,7556,7559,79058
2012/12/19 23:00,7565,7578,7472,7492,107770
2012/12/20 23:00,7500,7564,7491,7521,51155
2012/12/23 23:00,7555,7688,7538,7671,85986
2012/12/24 23:00,7651,7685,7623,7632,65775
2012/12/25 23:00,7602,7666,7584,7628,80035
2012/12/26 23:00,7650,7708,7647,7677,69670
2012/12/31 23:00,7720,7804,7702,7773,89092
2013/01/01 23:00,7811,7836,7803,7824,63225
2013/01/02 23:00,7800,7809,7751,7775,71943
2013/01/03 23:00,7743,7774,7700,7741,81337
2013/01/06 23:00,7732,7747,7673,7709,90290
2013/01/07 23:00,7686,7774,7682,7738,88574
2013/01/08 23:00,7762,7846,7759,7833,122619
2013/01/09 23:00,7863,7867,7796,7802,90984
2013/01/10 23:00,7730,7828,7705,7823,111839
2013/01/13 23:00,7800,7812,7728,7743,99174
2013/01/14 23:00,7712,7747,7672,7677,67302
2013/01/15 23:00,7702,7767,7582,7614,146042
2013/01/16 23:00,7692,7723,7666,7712,86279
2013/01/17 23:00,7683,7736,7645,7704,94447
2013/01/20 23:00,7722,7765,7672,7748,106112
2013/01/21 23:00,7777,7788,7714,7722,77820
2013/01/22 23:00,7688,7728,7625,7683,121098
2013/01/23 23:00,7662,7688,7612,7650,98883
2013/01/24 23:00,7620,7731,7620,7727,92771
2013/01/27 23:00,7759,7822,7736,7812,99284
2013/01/28 23:00,7846,7859,7791,7796,100596
2013/01/29 23:00,7815,7850,7778,7846,84766
2013/01/30 23:00,7859,7901,7825,7859,87506
2013/01/31 23:00,7878,7952,7872,7939,87092
2013/02/03 23:00,7885,7913,7868,7901,74233
2013/02/04 23:00,7916,7952,7891,7901,72671
2013/02/14 23:00,7967,7978,7913,7936,77582
2013/02/17 23:00,7950,7970,7941,7958,60019
2013/02/18 23:00,7991,8021,7976,8010,53725
2013/02/19 23:00,7987,7998,7948,7949,63895
2013/02/20 23:00,7939,7976,7903,7951,85371
2013/02/21 23:00,7985,7992,7935,7941,72527
2013/02/24 23:00,7893,7920,7862,7883,82377
2013/02/25 23:00,7907,7909,7862,7879,53936
2013/02/27 23:00,7945,7950,7920,7936,44461
2013/02/28 23:00,7935,7937,7827,7844,94448
2013/03/03 23:00,7867,7931,7862,7911,74896
2013/03/04 23:00,7980,7998,7935,7945,83576
2013/03/05 23:00,7933,7982,7921,7939,72539
2013/03/06 23:00,7968,8032,7965,8008,81964
2013/03/07 23:00,8010,8068,7993,8042,79351
2013/03/11 00:00,8040,8058,7983,7998,75116
2013/03/12 00:00,8000,8035,7951,7989,106264
2013/03/13 00:00,7997,7997,7941,7950,80451
2013/03/14 00:00,7969,7986,7906,7909,108975
2013/03/15 00:00,7857,7868,7790,7792,102089
2013/03/18 00:00,7838,7852,7816,7831,76505
2013/03/19 00:00,7771,7817,7759,7776,56780
2013/03/20 00:00,7803,7816,7781,7796,68584
2013/03/21 00:00,7780,7814,7764,7774,63792
2013/03/22 00:00,7842,7865,7826,7850,60627
2013/03/25 00:00,7845,7848,7822,7835,52993
2013/03/26 00:00,7841,7876,7827,7862,74979
2013/03/27 00:00,7859,7875,7820,7843,64977
2013/03/28 00:00,7884,7935,7871,7923,73177
2013/03/29 00:00,7938,7942,7907,7918,45554
2013/04/01 00:00,7907,7927,7875,7903,80431
